time,diss_power (W)
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,12.474017087999991
945,12.474017087999991
946,12.474017087999991
947,12.474017087999991
948,12.474017087999991
949,12.474017087999991
950,12.474017087999991
951,12.474017087999991
952,12.474017087999991
953,12.474017087999991
954,12.474017087999991
955,12.474017087999991
956,12.474017087999991
957,12.474017087999991
958,12.474017087999991
959,12.474017087999991
960,12.474017087999991
961,12.474017087999991
962,12.474017087999991
963,12.474017087999991
964,12.474017087999991
965,12.474017087999991
966,12.474017087999991
967,12.474017087999991
968,12.474017087999991
969,12.474017087999991
970,12.474017087999991
971,12.474017087999991
972,12.474017087999991
973,12.474017087999991
974,12.474017087999991
975,12.474017087999991
976,12.474017087999991
977,12.474017087999991
978,12.474017087999991
979,12.474017087999991
980,12.474017087999991
981,12.474017087999991
982,12.474017087999991
983,12.474017087999991
984,12.474017087999991
985,12.474017087999991
986,12.474017087999991
987,12.474017087999991
988,12.474017087999991
989,12.474017087999991
990,12.474017087999991
991,12.474017087999991
992,12.474017087999991
993,12.474017087999991
994,12.474017087999991
995,12.474017087999991
996,12.474017087999991
997,12.474017087999991
998,12.474017087999991
999,12.474017087999991
1000,12.474017087999991
1001,12.474017087999991
1002,12.474017087999991
1003,12.474017087999991
1004,12.474017087999991
1005,12.474017087999991
1006,12.474017087999991
1007,12.474017087999991
1008,12.474017087999991
1009,12.474017087999991
1010,12.474017087999991
1011,12.474017087999991
1012,12.474017087999991
1013,12.474017087999991
1014,12.474017087999991
1015,12.474017087999991
1016,12.474017087999991
1017,12.474017087999991
1018,12.474017087999991
1019,12.474017087999991
1020,12.474017087999991
1021,12.474017087999991
1022,12.474017087999991
1023,12.474017087999991
1024,12.474017087999991
1025,12.474017087999991
1026,12.474017087999991
1027,12.474017087999991
1028,12.474017087999991
1029,12.474017087999991
1030,12.474017087999991
1031,12.474017087999991
1032,12.474017087999991
1033,12.474017087999991
1034,12.474017087999991
1035,12.474017087999991
1036,12.474017087999991
1037,12.474017087999991
1038,12.474017087999991
1039,12.474017087999991
1040,12.474017087999991
1041,12.474017087999991
1042,12.474017087999991
1043,12.474017087999991
1044,12.474017087999991
1045,12.474017087999991
1046,12.474017087999991
1047,12.474017087999991
1048,12.474017087999991
1049,12.474017087999991
1050,12.474017087999991
1051,12.474017087999991
1052,12.474017087999991
1053,12.474017087999991
1054,12.474017087999991
1055,12.474017087999991
1056,12.474017087999991
1057,12.474017087999991
1058,12.474017087999991
1059,12.474017087999991
1060,12.474017087999991
1061,12.474017087999991
1062,12.474017087999991
1063,12.474017087999991
1064,12.474017087999991
1065,12.474017087999991
1066,12.474017087999991
1067,12.474017087999991
1068,12.474017087999991
1069,12.474017087999991
1070,12.474017087999991
1071,12.474017087999991
1072,12.474017087999991
1073,12.474017087999991
1074,12.474017087999991
1075,12.474017087999991
1076,12.474017087999991
1077,12.474017087999991
1078,12.474017087999991
1079,12.474017087999991
1080,12.474017087999991
1081,12.474017087999991
1082,12.474017087999991
1083,12.474017087999991
1084,12.474017087999991
1085,12.474017087999991
1086,12.474017087999991
1087,12.474017087999991
1088,12.474017087999991
1089,12.474017087999991
1090,12.474017087999991
1091,12.474017087999991
1092,12.474017087999991
1093,12.474017087999991
1094,12.474017087999991
1095,12.474017087999991
1096,12.474017087999991
1097,12.474017087999991
1098,12.474017087999991
1099,12.474017087999991
1100,12.474017087999991
1101,12.474017087999991
1102,12.474017087999991
1103,12.474017087999991
1104,12.474017087999991
1105,12.474017087999991
1106,12.474017087999991
1107,12.474017087999991
1108,12.474017087999991
1109,12.474017087999991
1110,12.474017087999991
1111,12.474017087999991
1112,12.474017087999991
1113,12.474017087999991
1114,12.474017087999991
1115,12.474017087999991
1116,12.474017087999991
1117,12.474017087999991
1118,12.474017087999991
1119,12.474017087999991
1120,12.474017087999991
1121,12.474017087999991
1122,12.474017087999991
1123,12.474017087999991
1124,12.474017087999991
1125,12.474017087999991
1126,12.474017087999991
1127,12.474017087999991
1128,12.474017087999991
1129,12.474017087999991
1130,12.474017087999991
1131,12.474017087999991
1132,12.474017087999991
1133,12.474017087999991
1134,12.474017087999991
1135,12.474017087999991
1136,12.474017087999991
1137,12.474017087999991
1138,12.474017087999991
1139,12.474017087999991
1140,12.474017087999991
1141,12.474017087999991
1142,12.474017087999991
1143,12.474017087999991
1144,12.474017087999991
1145,12.474017087999991
1146,12.474017087999991
1147,12.474017087999991
1148,12.474017087999991
1149,12.474017087999991
1150,12.474017087999991
1151,12.474017087999991
1152,12.474017087999991
1153,12.474017087999991
1154,12.474017087999991
1155,12.474017087999991
1156,12.474017087999991
1157,12.474017087999991
1158,12.474017087999991
1159,12.474017087999991
1160,12.474017087999991
1161,12.474017087999991
1162,12.474017087999991
1163,12.474017087999991
1164,12.474017087999991
1165,12.474017087999991
1166,12.474017087999991
1167,12.474017087999991
1168,12.474017087999991
1169,12.474017087999991
1170,12.474017087999991
1171,12.474017087999991
1172,12.474017087999991
1173,12.474017087999991
1174,12.474017087999991
1175,12.474017087999991
1176,12.474017087999991
1177,12.474017087999991
1178,12.474017087999991
1179,12.474017087999991
1180,12.474017087999991
1181,12.474017087999991
1182,12.474017087999991
1183,12.474017087999991
1184,12.474017087999991
1185,12.474017087999991
1186,12.474017087999991
1187,12.474017087999991
1188,12.474017087999991
1189,12.474017087999991
1190,12.474017087999991
1191,12.474017087999991
1192,12.474017087999991
1193,12.474017087999991
1194,12.474017087999991
1195,12.474017087999991
1196,12.474017087999991
1197,12.474017087999991
1198,12.474017087999991
1199,12.474017087999991
1200,12.474017087999991
1201,12.474017087999991
1202,12.474017087999991
1203,12.474017087999991
1204,12.474017087999991
1205,12.474017087999991
1206,12.474017087999991
1207,12.474017087999991
1208,12.474017087999991
1209,12.474017087999991
1210,12.474017087999991
1211,12.474017087999991
1212,12.474017087999991
1213,12.474017087999991
1214,12.474017087999991
1215,12.474017087999991
1216,12.474017087999991
1217,12.474017087999991
1218,12.474017087999991
1219,12.474017087999991
1220,12.474017087999991
1221,12.474017087999991
1222,12.474017087999991
1223,12.474017087999991
1224,12.474017087999991
1225,12.474017087999991
1226,12.474017087999991
1227,12.474017087999991
1228,12.474017087999991
1229,12.474017087999991
1230,12.474017087999991
1231,12.474017087999991
1232,12.474017087999991
1233,12.474017087999991
1234,12.474017087999991
1235,12.474017087999991
1236,12.474017087999991
1237,12.474017087999991
1238,12.474017087999991
1239,12.474017087999991
1240,12.474017087999991
1241,12.474017087999991
1242,12.474017087999991
1243,12.474017087999991
1244,12.474017087999991
1245,12.474017087999991
1246,12.474017087999991
1247,12.474017087999991
1248,12.474017087999991
1249,12.474017087999991
1250,12.474017087999991
1251,12.474017087999991
1252,12.474017087999991
1253,12.474017087999991
1254,12.474017087999991
1255,12.474017087999991
1256,12.474017087999991
1257,12.474017087999991
1258,12.474017087999991
1259,12.474017087999991
1260,12.474017087999991
1261,12.474017087999991
1262,12.474017087999991
1263,12.474017087999991
1264,12.474017087999991
1265,12.474017087999991
1266,12.474017087999991
1267,12.474017087999991
1268,12.474017087999991
1269,12.474017087999991
1270,12.474017087999991
1271,12.474017087999991
1272,12.474017087999991
1273,12.474017087999991
1274,12.474017087999991
1275,12.474017087999991
1276,12.474017087999991
1277,12.474017087999991
1278,12.474017087999991
1279,12.474017087999991
1280,12.474017087999991
1281,12.474017087999991
1282,12.474017087999991
1283,12.474017087999991
1284,12.474017087999991
1285,12.474017087999991
1286,12.474017087999991
1287,12.474017087999991
1288,12.474017087999991
1289,12.474017087999991
1290,12.474017087999991
1291,12.474017087999991
1292,12.474017087999991
1293,12.474017087999991
1294,12.474017087999991
1295,12.474017087999991
1296,12.474017087999991
1297,12.474017087999991
1298,12.474017087999991
1299,12.474017087999991
1300,12.474017087999991
1301,12.474017087999991
1302,12.474017087999991
1303,12.474017087999991
1304,12.474017087999991
1305,12.474017087999991
1306,12.474017087999991
1307,12.474017087999991
1308,12.474017087999991
1309,12.474017087999991
1310,12.474017087999991
1311,12.474017087999991
1312,12.474017087999991
1313,12.474017087999991
1314,12.474017087999991
1315,12.474017087999991
1316,12.474017087999991
1317,12.474017087999991
1318,12.474017087999991
1319,12.474017087999991
1320,12.474017087999991
1321,12.474017087999991
1322,12.474017087999991
1323,12.474017087999991
1324,12.474017087999991
1325,12.474017087999991
1326,12.474017087999991
1327,12.474017087999991
1328,12.474017087999991
1329,12.474017087999991
1330,12.474017087999991
1331,12.474017087999991
1332,12.474017087999991
1333,12.474017087999991
1334,12.474017087999991
1335,12.474017087999991
1336,12.474017087999991
1337,12.474017087999991
1338,12.474017087999991
1339,12.474017087999991
1340,12.474017087999991
1341,12.474017087999991
1342,12.474017087999991
1343,12.474017087999991
1344,12.474017087999991
1345,12.474017087999991
1346,12.474017087999991
1347,12.474017087999991
1348,12.474017087999991
1349,12.474017087999991
1350,12.474017087999991
1351,12.474017087999991
1352,12.474017087999991
1353,12.474017087999991
1354,12.474017087999991
1355,12.474017087999991
1356,12.474017087999991
1357,12.474017087999991
1358,12.474017087999991
1359,12.474017087999991
1360,12.474017087999991
1361,12.474017087999991
1362,12.474017087999991
1363,12.474017087999991
1364,12.474017087999991
1365,12.474017087999991
1366,12.474017087999991
1367,12.474017087999991
1368,12.474017087999991
1369,12.474017087999991
1370,12.474017087999991
1371,12.474017087999991
1372,12.474017087999991
1373,12.474017087999991
1374,12.474017087999991
1375,12.474017087999991
1376,12.474017087999991
1377,12.474017087999991
1378,12.474017087999991
1379,12.474017087999991
1380,12.474017087999991
1381,12.474017087999991
1382,12.474017087999991
1383,12.474017087999991
1384,12.474017087999991
1385,12.474017087999991
1386,12.474017087999991
1387,12.474017087999991
1388,12.474017087999991
1389,12.474017087999991
1390,12.474017087999991
1391,12.474017087999991
1392,12.474017087999991
1393,12.474017087999991
1394,12.474017087999991
1395,12.474017087999991
1396,12.474017087999991
1397,12.474017087999991
1398,12.474017087999991
1399,12.474017087999991
1400,12.474017087999991
1401,12.474017087999991
1402,12.474017087999991
1403,12.474017087999991
1404,12.474017087999991
1405,12.474017087999991
1406,12.474017087999991
1407,12.474017087999991
1408,12.474017087999991
1409,12.474017087999991
1410,12.474017087999991
1411,12.474017087999991
1412,12.474017087999991
1413,12.474017087999991
1414,12.474017087999991
1415,12.474017087999991
1416,12.474017087999991
1417,12.474017087999991
1418,12.474017087999991
1419,12.474017087999991
1420,12.474017087999991
1421,12.474017087999991
1422,12.474017087999991
1423,12.474017087999991
1424,12.474017087999991
1425,12.474017087999991
1426,12.474017087999991
1427,12.474017087999991
1428,12.474017087999991
1429,12.474017087999991
1430,12.474017087999991
1431,12.474017087999991
1432,12.474017087999991
1433,12.474017087999991
1434,12.474017087999991
1435,12.474017087999991
1436,12.474017087999991
1437,12.474017087999991
1438,12.474017087999991
1439,12.474017087999991
1440,12.474017087999991
1441,12.474017087999991
1442,12.474017087999991
1443,12.474017087999991
1444,12.474017087999991
1445,12.474017087999991
1446,12.474017087999991
1447,12.474017087999991
1448,12.474017087999991
1449,12.474017087999991
1450,12.474017087999991
1451,12.474017087999991
1452,12.474017087999991
1453,12.474017087999991
1454,12.474017087999991
1455,12.474017087999991
1456,12.474017087999991
1457,12.474017087999991
1458,12.474017087999991
1459,12.474017087999991
1460,12.474017087999991
1461,12.474017087999991
1462,12.474017087999991
1463,12.474017087999991
1464,12.474017087999991
1465,12.474017087999991
1466,12.474017087999991
1467,12.474017087999991
1468,12.474017087999991
1469,12.474017087999991
1470,12.474017087999991
1471,12.474017087999991
1472,12.474017087999991
1473,12.474017087999991
1474,12.474017087999991
1475,12.474017087999991
1476,12.474017087999991
1477,12.474017087999991
1478,12.474017087999991
1479,12.474017087999991
1480,12.474017087999991
1481,12.474017087999991
1482,12.474017087999991
1483,12.474017087999991
1484,12.474017087999991
1485,12.474017087999991
1486,12.474017087999991
1487,12.474017087999991
1488,12.474017087999991
1489,12.474017087999991
1490,12.474017087999991
1491,12.474017087999991
1492,12.474017087999991
1493,12.474017087999991
1494,12.474017087999991
1495,12.474017087999991
1496,12.474017087999991
1497,12.474017087999991
1498,12.474017087999991
1499,12.474017087999991
1500,12.474017087999991
1501,12.474017087999991
1502,12.474017087999991
1503,12.474017087999991
1504,12.474017087999991
1505,12.474017087999991
1506,12.474017087999991
1507,12.474017087999991
1508,12.474017087999991
1509,12.474017087999991
1510,12.474017087999991
1511,12.474017087999991
1512,12.474017087999991
1513,12.474017087999991
1514,12.474017087999991
1515,12.474017087999991
1516,12.474017087999991
1517,12.474017087999991
1518,12.474017087999991
1519,12.474017087999991
1520,12.474017087999991
1521,12.474017087999991
1522,12.474017087999991
1523,12.474017087999991
1524,12.474017087999991
1525,12.474017087999991
1526,12.474017087999991
1527,12.474017087999991
1528,12.474017087999991
1529,12.474017087999991
1530,12.474017087999991
1531,12.474017087999991
1532,12.474017087999991
1533,12.474017087999991
1534,12.474017087999991
1535,12.474017087999991
1536,12.474017087999991
1537,12.474017087999991
1538,12.474017087999991
1539,12.474017087999991
1540,12.474017087999991
1541,12.474017087999991
1542,12.474017087999991
1543,12.474017087999991
1544,12.474017087999991
1545,12.474017087999991
1546,12.474017087999991
1547,12.474017087999991
1548,12.474017087999991
1549,12.474017087999991
1550,12.474017087999991
1551,12.474017087999991
1552,12.474017087999991
1553,12.474017087999991
1554,12.474017087999991
1555,12.474017087999991
1556,12.474017087999991
1557,12.474017087999991
1558,12.474017087999991
1559,12.474017087999991
1560,12.474017087999991
1561,12.474017087999991
1562,12.474017087999991
1563,12.474017087999991
1564,12.474017087999991
1565,12.474017087999991
1566,12.474017087999991
1567,12.474017087999991
1568,12.474017087999991
1569,12.474017087999991
1570,12.474017087999991
1571,12.474017087999991
1572,12.474017087999991
1573,12.474017087999991
1574,12.474017087999991
1575,12.474017087999991
1576,12.474017087999991
1577,12.474017087999991
1578,12.474017087999991
1579,12.474017087999991
1580,12.474017087999991
1581,12.474017087999991
1582,12.474017087999991
1583,12.474017087999991
1584,12.474017087999991
1585,12.474017087999991
1586,12.474017087999991
1587,12.474017087999991
1588,12.474017087999991
1589,12.474017087999991
1590,12.474017087999991
1591,12.474017087999991
1592,12.474017087999991
1593,12.474017087999991
1594,12.474017087999991
1595,12.474017087999991
1596,12.474017087999991
1597,12.474017087999991
1598,12.474017087999991
1599,12.474017087999991
1600,12.474017087999991
1601,12.474017087999991
1602,12.474017087999991
1603,12.474017087999991
1604,12.474017087999991
1605,12.474017087999991
1606,12.474017087999991
1607,12.474017087999991
1608,12.474017087999991
1609,12.474017087999991
1610,12.474017087999991
1611,12.474017087999991
1612,12.474017087999991
1613,12.474017087999991
1614,12.474017087999991
1615,12.474017087999991
1616,12.474017087999991
1617,12.474017087999991
1618,12.474017087999991
1619,12.474017087999991
1620,12.474017087999991
1621,12.474017087999991
1622,12.474017087999991
1623,12.474017087999991
1624,12.474017087999991
1625,12.474017087999991
1626,12.474017087999991
1627,12.474017087999991
1628,12.474017087999991
1629,12.474017087999991
1630,12.474017087999991
1631,12.474017087999991
1632,12.474017087999991
1633,12.474017087999991
1634,12.474017087999991
1635,12.474017087999991
1636,12.474017087999991
1637,12.474017087999991
1638,12.474017087999991
1639,12.474017087999991
1640,12.474017087999991
1641,12.474017087999991
1642,12.474017087999991
1643,12.474017087999991
1644,12.474017087999991
1645,12.474017087999991
1646,12.474017087999991
1647,12.474017087999991
1648,12.474017087999991
1649,12.474017087999991
1650,12.474017087999991
1651,12.474017087999991
1652,12.474017087999991
1653,12.474017087999991
1654,12.474017087999991
1655,12.474017087999991
1656,12.474017087999991
1657,12.474017087999991
1658,12.474017087999991
1659,12.474017087999991
1660,12.474017087999991
1661,12.474017087999991
1662,12.474017087999991
1663,12.474017087999991
1664,12.474017087999991
1665,12.474017087999991
1666,12.474017087999991
1667,12.474017087999991
1668,12.474017087999991
1669,12.474017087999991
1670,12.474017087999991
1671,12.474017087999991
1672,12.474017087999991
1673,12.474017087999991
1674,12.474017087999991
1675,12.474017087999991
1676,12.474017087999991
1677,12.474017087999991
1678,12.474017087999991
1679,12.474017087999991
1680,12.474017087999991
1681,12.474017087999991
1682,12.474017087999991
1683,12.474017087999991
1684,12.474017087999991
1685,12.474017087999991
1686,12.474017087999991
1687,12.474017087999991
1688,12.474017087999991
1689,12.474017087999991
1690,12.474017087999991
1691,12.474017087999991
1692,12.474017087999991
1693,12.474017087999991
1694,12.474017087999991
1695,12.474017087999991
1696,12.474017087999991
1697,12.474017087999991
1698,12.474017087999991
1699,12.474017087999991
1700,12.474017087999991
1701,12.474017087999991
1702,12.474017087999991
1703,12.474017087999991
1704,12.474017087999991
1705,12.474017087999991
1706,12.474017087999991
1707,12.474017087999991
1708,12.474017087999991
1709,12.474017087999991
1710,12.474017087999991
1711,12.474017087999991
1712,12.474017087999991
1713,12.474017087999991
1714,12.474017087999991
1715,12.474017087999991
1716,12.474017087999991
1717,12.474017087999991
1718,12.474017087999991
1719,12.474017087999991
1720,12.474017087999991
1721,12.474017087999991
1722,12.474017087999991
1723,12.474017087999991
1724,12.474017087999991
1725,12.474017087999991
1726,12.474017087999991
1727,12.474017087999991
1728,12.474017087999991
1729,12.474017087999991
1730,12.474017087999991
1731,12.474017087999991
1732,12.474017087999991
1733,12.474017087999991
1734,12.474017087999991
1735,12.474017087999991
1736,12.474017087999991
1737,12.474017087999991
1738,12.474017087999991
1739,12.474017087999991
1740,12.474017087999991
1741,12.474017087999991
1742,12.474017087999991
1743,12.474017087999991
1744,12.474017087999991
1745,12.474017087999991
1746,12.474017087999991
1747,12.474017087999991
1748,12.474017087999991
1749,12.474017087999991
1750,12.474017087999991
1751,12.474017087999991
1752,12.474017087999991
1753,12.474017087999991
1754,12.474017087999991
1755,12.474017087999991
1756,12.474017087999991
1757,12.474017087999991
1758,12.474017087999991
1759,12.474017087999991
1760,12.474017087999991
1761,12.474017087999991
1762,12.474017087999991
1763,12.474017087999991
1764,12.474017087999991
1765,12.474017087999991
1766,12.474017087999991
1767,12.474017087999991
1768,12.474017087999991
1769,12.474017087999991
1770,12.474017087999991
1771,12.474017087999991
1772,12.474017087999991
1773,12.474017087999991
1774,12.474017087999991
1775,12.474017087999991
1776,12.474017087999991
1777,12.474017087999991
1778,12.474017087999991
1779,12.474017087999991
1780,12.474017087999991
1781,12.474017087999991
1782,12.474017087999991
1783,12.474017087999991
1784,12.474017087999991
1785,12.474017087999991
1786,12.474017087999991
1787,12.474017087999991
1788,12.474017087999991
1789,12.474017087999991
1790,12.474017087999991
1791,12.474017087999991
1792,12.474017087999991
1793,12.474017087999991
1794,12.474017087999991
1795,12.474017087999991
1796,12.474017087999991
1797,12.474017087999991
1798,12.474017087999991
1799,12.474017087999991
1800,12.474017087999991
1801,12.474017087999991
1802,12.474017087999991
1803,12.474017087999991
1804,12.474017087999991
1805,12.474017087999991
1806,12.474017087999991
1807,12.474017087999991
1808,12.474017087999991
1809,12.474017087999991
1810,12.474017087999991
1811,12.474017087999991
1812,12.474017087999991
1813,12.474017087999991
1814,12.474017087999991
1815,12.474017087999991
1816,12.474017087999991
1817,12.474017087999991
1818,12.474017087999991
1819,12.474017087999991
1820,12.474017087999991
1821,12.474017087999991
1822,12.474017087999991
1823,12.474017087999991
1824,12.474017087999991
1825,12.474017087999991
1826,12.474017087999991
1827,12.474017087999991
1828,12.474017087999991
1829,12.474017087999991
1830,12.474017087999991
1831,12.474017087999991
1832,12.474017087999991
1833,12.474017087999991
1834,12.474017087999991
1835,12.474017087999991
1836,12.474017087999991
1837,12.474017087999991
1838,12.474017087999991
1839,12.474017087999991
1840,12.474017087999991
1841,12.474017087999991
1842,12.474017087999991
1843,12.474017087999991
1844,12.474017087999991
1845,12.474017087999991
1846,12.474017087999991
1847,12.474017087999991
1848,12.474017087999991
1849,12.474017087999991
1850,12.474017087999991
1851,12.474017087999991
1852,12.474017087999991
1853,12.474017087999991
1854,4.098017087999988
1855,4.098017087999988
1856,4.098017087999988
1857,4.098017087999988
1858,4.098017087999988
1859,4.098017087999988
1860,4.098017087999988
1861,4.098017087999988
1862,4.098017087999988
1863,4.098017087999988
1864,4.098017087999988
1865,4.098017087999988
1866,4.098017087999988
1867,4.098017087999988
1868,4.098017087999988
1869,4.098017087999988
1870,4.098017087999988
1871,4.098017087999988
1872,4.098017087999988
1873,4.098017087999988
1874,4.098017087999988
1875,4.098017087999988
